,y_name,orf_name
5045,YMR269W,TMA23
5046,YMR270C,RRN9
5047,YMR271C,URA10
5048,YMR272C,SCS7
5049,YMR272W-A,YMR272W-A
5050,YMR272W-B,YMR272W-B
5051,YMR273C,ZDS1
5052,YMR274C,RCE1
5053,YMR275C,BUL1
5054,YMR276W,DSK2
5055,YMR277W,FCP1
5056,YMR278W,PRM15
5057,YMR279C,YMR279C
5058,YMR280C,CAT8
5059,YMR281W,GPI12
5060,YMR282C,AEP2
5061,YMR283C,RIT1
5062,YMR284W,YKU70
5063,YMR285C,NGL2
5064,YMR286W,MRPL33
5065,YMR287C,DSS1
5066,YMR288W,HSH155
5067,YMR289W,ABZ2
5068,YMR290C,HAS1
5069,YMR290W-A,YMR290W-A
5070,YMR291W,TDA1
5071,YMR292W,GOT1
5072,YMR293C,HER2
5073,YMR294W,JNM1
5074,YMR294W-A,YMR294W-A
5075,YMR295C,YMR295C
5076,YMR296C,LCB1
5077,YMR297W,PRC1
5078,YMR298W,LIP1
5079,YMR299C,DYN3
5080,YMR300C,ADE4
5081,YMR301C,ATM1
5082,YMR302C,YME2
5083,YMR303C,ADH2
5084,YMR304C-A,YMR304C-A
5085,YMR304W,UBP15
5086,YMR305C,SCW10
5087,YMR306C-A,YMR306C-A
5088,YMR306W,FKS3
5089,YMR307C-A,YMR307C-A
5090,YMR307W,GAS1
5091,YMR308C,PSE1
5092,YMR309C,NIP1
5093,YMR310C,YMR310C
5094,YMR311C,GLC8
5095,YMR312W,ELP6
5096,YMR313C,TGL3
5097,YMR314W,PRE5
5098,YMR315W,YMR315W
5099,YMR315W-A,YMR315W-A
5100,YMR316C-A,YMR316C-A
5101,YMR316C-B,YMR316C-B
5102,YMR316W,DIA1
5103,YMR317W,YMR317W
5104,YMR318C,ADH6
5105,YMR319C,FET4
5106,YMR320W,YMR320W
5107,YMR321C,YMR321C
5108,YMR322C,SNO4
5109,YMR323W,ERR3
5110,YMR324C,YMR324C
5111,YMR325W,PAU19
5112,YMR326C,YMR326C
5113,YNL001W,DOM34
5114,YNL002C,RLP7
5115,YNL003C,PET8
5116,YNL004W,HRB1
5117,YNL005C,MRP7
5118,YNL006W,LST8
5119,YNL007C,SIS1
5120,YNL008C,ASI3
5121,YNL009W,IDP3
5122,YNL010W,YNL010W
5123,YNL011C,YNL011C
5124,YNL012W,SPO1
5125,YNL013C,YNL013C
5126,YNL014W,HEF3
5127,YNL015W,PBI2
5128,YNL016W,PUB1
5129,YNL017C,YNL017C
5130,YNL018C,YNL018C
5131,YNL019C,YNL019C
5132,YNL020C,ARK1
5133,YNL021W,HDA1
5134,YNL022C,RCM1
5135,YNL023C,FAP1
5136,YNL024C,YNL024C
5137,YNL024C-A,KSH1
5138,YNL025C,SSN8
5139,YNL026W,SAM50
5140,YNL027W,CRZ1
5141,YNL028W,YNL028W
5142,YNL029C,KTR5
5143,YNL030W,HHF2
5144,YNL031C,HHT2
5145,YNL032W,SIW14
5146,YNL033W,YNL033W
5147,YNL034W,YNL034W
5148,YNL035C,YNL035C
5149,YNL036W,NCE103
5150,YNL037C,IDH1
5151,YNL038W,GPI15
5152,YNL039W,BDP1
5153,YNL040W,YNL040W
5154,YNL041C,COG6
5155,YNL042W,BOP3
5156,YNL042W-B,YNL042W-B
5157,YNL043C,YNL043C
5158,YNL044W,YIP3
5159,YNL045W,LAP2
5160,YNL046W,YNL046W
5161,YNL047C,SLM2
5162,YNL048W,ALG11
5163,YNL049C,SFB2
5164,YNL050C,YNL050C
5165,YNL051W,COG5
5166,YNL052W,COX5A
5167,YNL053W,MSG5
5168,YNL054W,VAC7
5169,YNL054W-A,YNL054W-A
5170,YNL054W-B,YNL054W-B
5171,YNL055C,POR1
5172,YNL056W,OCA2
5173,YNL057W,YNL057W
5174,YNL058C,YNL058C
5175,YNL059C,ARP5
5176,YNL061W,NOP2
5177,YNL062C,GCD10
5178,YNL063W,MTQ1
5179,YNL064C,YDJ1
5180,YNL065W,AQR1
5181,YNL066W,SUN4
5182,YNL067W,RPL9B
5183,YNL067W-A,YNL067W-A
5184,YNL067W-B,YNL067W-B
5185,YNL068C,FKH2
5186,YNL069C,RPL16B
5187,YNL070W,TOM7
5188,YNL071W,LAT1
5189,YNL072W,RNH201
5190,YNL073W,MSK1
5191,YNL074C,MLF3
5192,YNL075W,IMP4
5193,YNL076W,MKS1
5194,YNL077W,APJ1
5195,YNL078W,NIS1
5196,YNL079C,TPM1
5197,YNL080C,EOS1
5198,YNL081C,SWS2
5199,YNL082W,PMS1
5200,YNL083W,SAL1
5201,YNL084C,END3
5202,YNL085W,MKT1
5203,YNL086W,SNN1
5204,YNL087W,TCB2
5205,YNL088W,TOP2
5206,YNL089C,YNL089C
5207,YNL090W,RHO2
5208,YNL091W,NST1
5209,YNL092W,YNL092W
5210,YNL093W,YPT53
5211,YNL094W,APP1
5212,YNL095C,YNL095C
5213,YNL096C,RPS7B
5214,YNL097C,PHO23
5215,YNL097C-B,YNL097C-B
5216,YNL097W-A,YNL097W-A
5217,YNL098C,RAS2
5218,YNL099C,OCA1
5219,YNL100W,MIC27
5220,YNL101W,AVT4
5221,YNL102W,POL1
5222,YNL103W,MET4
5223,YNL103W-A,YNL103W-A
5224,YNL104C,LEU4
5225,YNL105W,RRT16
5226,YNL106C,INP52
5227,YNL107W,YAF9
5228,YNL108C,YNL108C
5229,YNL109W,YNL109W
5230,YNL110C,NOP15
5231,YNL111C,CYB5
5232,YNL112W,DBP2
5233,YNL113W,RPC19
5234,YNL114C,YNL114C
5235,YNL115C,YNL115C
5236,YNL116W,DMA2
5237,YNL117W,MLS1
5238,YNL118C,DCP2
5239,YNL119W,NCS2
5240,YNL120C,YNL120C
5241,YNL121C,TOM70
5242,YNL122C,YNL122C
5243,YNL123W,NMA111
5244,YNL124W,NAF1
5245,YNL125C,ESBP6
5246,YNL126W,SPC98
5247,YNL127W,FAR11
5248,YNL128W,TEP1
5249,YNL129W,NRK1
5250,YNL130C,CPT1
5251,YNL130C-A,DGR1
5252,YNL131W,TOM22
5253,YNL132W,KRE33
5254,YNL133C,FYV6
5255,YNL134C,YNL134C
5256,YNL135C,FPR1
5257,YNL136W,EAF7
5258,YNL137C,NAM9
5259,YNL138W,SRV2
5260,YNL138W-A,YSF3
5261,YNL139C,THO2
5262,YNL140C,YNL140C
5263,YNL141W,AAH1
5264,YNL142W,MEP2
5265,YNL143C,YNL143C
5266,YNL144C,YNL144C
5267,YNL144W-A,YNL144W-A
5268,YNL145W,MFA2
5269,YNL146C-A,YNL146C-A
5270,YNL146W,YNL146W
5271,YNL147W,LSM7
5272,YNL148C,ALF1
5273,YNL149C,PGA2
5274,YNL150W,YNL150W
5275,YNL151C,RPC31
5276,YNL152W,INN1
5277,YNL153C,GIM3
5278,YNL154C,YCK2
5279,YNL155W,CUZ1
5280,YNL156C,NSG2
5281,YNL157W,IGO1
5282,YNL158W,PGA1
5283,YNL159C,ASI2
5284,YNL160W,YGP1
5285,YNL161W,CBK1
5286,YNL162W,RPL42A
5287,YNL162W-A,YNL162W-A
5288,YNL163C,RIA1
5289,YNL164C,IBD2
5290,YNL165W,YNL165W
5291,YNL166C,BNI5
5292,YNL167C,SKO1
5293,YNL168C,FMP41
5294,YNL169C,PSD1
5295,YNL170W,YNL170W
5296,YNL171C,YNL171C
5297,YNL172W,APC1
5298,YNL173C,MDG1
5299,YNL174W,YNL174W
5300,YNL175C,NOP13
5301,YNL176C,TDA7
5302,YNL177C,MRPL22
5303,YNL178W,RPS3
5304,YNL179C,YNL179C
5305,YNL180C,RHO5
5306,YNL181W,YNL181W
5307,YNL182C,IPI3
5308,YNL183C,NPR1
5309,YNL184C,YNL184C
5310,YNL185C,MRPL19
5311,YNL186W,UBP10
5312,YNL187W,SWT21
5313,YNL188W,KAR1
5314,YNL189W,SRP1
5315,YNL190W,YNL190W
5316,YNL191W,DUG3
5317,YNL192W,CHS1
5318,YNL193W,YNL193W
5319,YNL194C,YNL194C
5320,YNL195C,YNL195C
5321,YNL196C,SLZ1
5322,YNL197C,WHI3
5323,YNL198C,YNL198C
5324,YNL199C,GCR2
5325,YNL200C,YNL200C
5326,YNL201C,PSY2
5327,YNL202W,SPS19
5328,YNL203C,YNL203C
5329,YNL204C,SPS18
5330,YNL205C,YNL205C
5331,YNL206C,RTT106
5332,YNL207W,RIO2
5333,YNL208W,YNL208W
5334,YNL209W,SSB2
5335,YNL210W,MER1
5336,YNL211C,YNL211C
5337,YNL212W,VID27
5338,YNL213C,RRG9
5339,YNL214W,PEX17
5340,YNL215W,IES2
5341,YNL216W,RAP1
5342,YNL217W,YNL217W
5343,YNL218W,MGS1
5344,YNL219C,ALG9
5345,YNL220W,ADE12
5346,YNL221C,POP1
5347,YNL222W,SSU72
5348,YNL223W,ATG4
5349,YNL224C,SQS1
5350,YNL225C,CNM67
5351,YNL226W,YNL226W
5352,YNL227C,JJJ1
5353,YNL228W,YNL228W
5354,YNL229C,URE2
5355,YNL230C,ELA1
5356,YNL231C,PDR16
5357,YNL232W,CSL4
5358,YNL233W,BNI4
5359,YNL234W,YNL234W
5360,YNL235C,YNL235C
5361,YNL236W,SIN4
5362,YNL237W,YTP1
5363,YNL238W,KEX2
5364,YNL239W,LAP3
5365,YNL240C,NAR1
5366,YNL241C,ZWF1
5367,YNL242W,ATG2
5368,YNL243W,SLA2
5369,YNL244C,SUI1
5370,YNL245C,CWC25
5371,YNL246W,VPS75
5372,YNL247W,YNL247W
5373,YNL248C,RPA49
5374,YNL249C,MPA43
5375,YNL250W,RAD50
5376,YNL251C,NRD1
5377,YNL252C,MRPL17
5378,YNL253W,TEX1
5379,YNL254C,RTC4
5380,YNL255C,GIS2
5381,YNL256W,FOL1
5382,YNL257C,SIP3
5383,YNL258C,DSL1
5384,YNL259C,ATX1
5385,YNL260C,LTO1
5386,YNL261W,ORC5
5387,YNL262W,POL2
5388,YNL263C,YIF1
5389,YNL264C,PDR17
5390,YNL265C,IST1
5391,YNL266W,YNL266W
5392,YNL267W,PIK1
5393,YNL268W,LYP1
5394,YNL269W,BSC4
5395,YNL270C,ALP1
5396,YNL271C,BNI1
5397,YNL272C,SEC2
5398,YNL273W,TOF1
5399,YNL274C,GOR1
5400,YNL275W,BOR1
5401,YNL276C,YNL276C
5402,YNL277W,MET2
5403,YNL277W-A,YNL277W-A
5404,YNL278W,CAF120
5405,YNL279W,PRM1
5406,YNL280C,ERG24
5407,YNL281W,HCH1
5408,YNL282W,POP3
5409,YNL283C,WSC2
5410,YNL284C,MRPL10
5411,YNL284C-A,YNL284C-A
5412,YNL284C-B,YNL284C-B
5413,YNL285W,YNL285W
5414,YNL286W,CUS2
5415,YNL287W,SEC21
5416,YNL288W,CAF40
5417,YNL289W,PCL1
5418,YNL290W,RFC3
5419,YNL291C,MID1
5420,YNL292W,PUS4
5421,YNL293W,MSB3
5422,YNL294C,RIM21
5423,YNL295W,YNL295W
5424,YNL296W,YNL296W
5425,YNL297C,MON2
5426,YNL298W,CLA4
5427,YNL299W,TRF5
5428,YNL300W,TOS6
5429,YNL301C,RPL18B
5430,YNL302C,RPS19B
5431,YNL303W,YNL303W
5432,YNL304W,YPT11
5433,YNL305C,BXI1
5434,YNL306W,MRPS18
5435,YNL307C,MCK1
5436,YNL308C,KRI1
5437,YNL309W,STB1
5438,YNL310C,ZIM17
5439,YNL311C,SKP2
5440,YNL312W,RFA2
5441,YNL313C,EMW1
5442,YNL314W,DAL82
5443,YNL315C,ATP11
5444,YNL316C,PHA2
5445,YNL317W,PFS2
5446,YNL318C,HXT14
5447,YNL319W,YNL319W
5448,YNL320W,YNL320W
5449,YNL321W,VNX1
5450,YNL322C,KRE1
5451,YNL323W,LEM3
5452,YNL324W,YNL324W
5453,YNL325C,FIG4
5454,YNL326C,PFA3
5455,YNL327W,EGT2
5456,YNL328C,MDJ2
5457,YNL329C,PEX6
5458,YNL330C,RPD3
5459,YNL331C,AAD14
5460,YNL332W,THI12
5461,YNL333W,SNZ2
5462,YNL334C,SNO2
5463,YNL335W,DDI3
5464,YNL336W,COS1
5465,YNL337W,YNL337W
5466,YNL338W,YNL338W
5467,YNL339C,YRF1-6
5468,YNL339W-A,YNL339W-A
5469,YNL339W-B,YNL339W-B
5470,YNR001C,CIT1
5471,YNR001W-A,YNR001W-A
5472,YNR002C,ATO2
5473,YNR003C,RPC34
5474,YNR003W-A,YNR003W-A
5475,YNR004W,SWM2
5476,YNR005C,YNR005C
5477,YNR006W,VPS27
5478,YNR007C,ATG3
5479,YNR008W,LRO1
5480,YNR009W,NRM1
5481,YNR010W,CSE2
5482,YNR011C,PRP2
5483,YNR012W,URK1
5484,YNR013C,PHO91
5485,YNR014W,YNR014W
5486,YNR015W,SMM1
5487,YNR016C,ACC1
5488,YNR017W,TIM23
5489,YNR018W,RCF2
5490,YNR019W,ARE2
5491,YNR020C,ATP23
5492,YNR021W,YNR021W
5493,YNR022C,MRPL50
5494,YNR023W,SNF12
5495,YNR024W,MPP6
5496,YNR025C,YNR025C
5497,YNR026C,SEC12
5498,YNR027W,BUD17
5499,YNR028W,CPR8
5500,YNR029C,YNR029C
5501,YNR030W,ALG12
5502,YNR031C,SSK2
5503,YNR032C-A,HUB1
5504,YNR032W,PPG1
5505,YNR033W,ABZ1
5506,YNR034W,SOL1
5507,YNR034W-A,YNR034W-A
5508,YNR035C,ARC35
5509,YNR036C,MRPS12
5510,YNR037C,RSM19
5511,YNR038W,DBP6
5512,YNR039C,ZRG17
5513,YNR040W,YNR040W
5514,YNR041C,COQ2
5515,YNR042W,YNR042W
5516,YNR043W,MVD1
5517,YNR044W,AGA1
5518,YNR045W,PET494
5519,YNR046W,TRM112
5520,YNR047W,FPK1
5521,YNR048W,YNR048W
5522,YNR049C,MSO1
5523,YNR050C,LYS9
5524,YNR051C,BRE5
5525,YNR052C,POP2
5526,YNR053C,NOG2
5527,YNR054C,ESF2
5528,YNR055C,HOL1
5529,YNR056C,BIO5
5530,YNR057C,BIO4
5531,YNR058W,BIO3
5532,YNR059W,MNT4
5533,YNR060W,FRE4
5534,YNR061C,YNR061C
5535,YNR062C,YNR062C
5536,YNR063W,YNR063W
5537,YNR064C,YNR064C
5538,YNR065C,YNR065C
5539,YNR066C,YNR066C
5540,YNR067C,DSE4
5541,YNR068C,YNR068C
5542,YNR069C,BSC5
5543,YNR070W,PDR18
5544,YNR071C,YNR071C
5545,YNR072W,HXT17
5546,YNR073C,YNR073C
5547,YNR074C,AIF1
5548,YNR075C-A,YNR075C-A
5549,YNR075W,COS10
5550,YNR076W,PAU6
5551,YNR077C,YNR077C
5552,YOL001W,PHO80
5553,YOL002C,IZH2
5554,YOL003C,PFA4
5555,YOL004W,SIN3
5556,YOL005C,RPB11
5557,YOL006C,TOP1
5558,YOL007C,CSI2
5559,YOL008W,COQ10
5560,YOL009C,MDM12
5561,YOL010W,RCL1
5562,YOL011W,PLB3
5563,YOL012C,HTZ1
5564,YOL013C,HRD1
5565,YOL013W-A,YOL013W-A
5566,YOL013W-B,YOL013W-B
5567,YOL014W,YOL014W
5568,YOL015W,IRC10
5569,YOL016C,CMK2
5570,YOL017W,ESC8
5571,YOL018C,TLG2
5572,YOL019W,YOL019W
5573,YOL019W-A,YOL019W-A
5574,YOL020W,TAT2
5575,YOL021C,DIS3
5576,YOL022C,TSR4
5577,YOL023W,IFM1
5578,YOL024W,YOL024W
5579,YOL025W,LAG2
5580,YOL026C,MIM1
5581,YOL027C,MDM38
5582,YOL028C,YAP7
5583,YOL029C,YOL029C
5584,YOL030W,GAS5
5585,YOL031C,SIL1
5586,YOL032W,OPI10
5587,YOL033W,MSE1
5588,YOL034W,SMC5
5589,YOL035C,YOL035C
5590,YOL036W,YOL036W
5591,YOL037C,YOL037C
5592,YOL038C-A,YOL038C-A
5593,YOL038W,PRE6
5594,YOL039W,RPP2A
5595,YOL040C,RPS15
5596,YOL041C,NOP12
5597,YOL042W,NGL1
5598,YOL043C,NTG2
5599,YOL044W,PEX15
5600,YOL045W,PSK2
5601,YOL046C,YOL046C
5602,YOL047C,LDS2
5603,YOL048C,RRT8
5604,YOL049W,GSH2
5605,YOL050C,YOL050C
5606,YOL051W,GAL11
5607,YOL052C,SPE2
5608,YOL052C-A,DDR2
5609,YOL053W,AIM39
5610,YOL054W,PSH1
5611,YOL055C,THI20
5612,YOL056W,GPM3
5613,YOL057W,YOL057W
5614,YOL058W,ARG1
5615,YOL059W,GPD2
5616,YOL060C,MAM3
5617,YOL061W,PRS5
5618,YOL062C,APM4
5619,YOL063C,CRT10
5620,YOL064C,MET22
5621,YOL065C,INP54
5622,YOL066C,RIB2
5623,YOL067C,RTG1
5624,YOL068C,HST1
5625,YOL069W,NUF2
5626,YOL070C,NBA1
5627,YOL071W,SDH5
5628,YOL072W,THP1
5629,YOL073C,DSC2
5630,YOL075C,YOL075C
5631,YOL076W,MDM20
5632,YOL077C,BRX1
5633,YOL077W-A,ATP19
5634,YOL078W,AVO1
5635,YOL079W,YOL079W
5636,YOL080C,REX4
5637,YOL081W,IRA2
5638,YOL082W,ATG19
5639,YOL083C-A,YOL083C-A
5640,YOL083W,ATG34
5641,YOL084W,PHM7
5642,YOL085C,YOL085C
5643,YOL085W-A,YOL085W-A
5644,YOL086C,ADH1
5645,YOL086W-A,MHF1
5646,YOL087C,DUF1
5647,YOL088C,MPD2
5648,YOL089C,HAL9
5649,YOL090W,MSH2
5650,YOL091W,SPO21
5651,YOL092W,YPQ1
5652,YOL093W,TRM10
5653,YOL094C,RFC4
5654,YOL095C,HMI1
5655,YOL096C,COQ3
5656,YOL097C,WRS1
5657,YOL097W-A,YOL097W-A
5658,YOL098C,YOL098C
5659,YOL099C,YOL099C
5660,YOL100W,PKH2
5661,YOL101C,IZH4
5662,YOL102C,TPT1
5663,YOL103W,ITR2
5664,YOL103W-A,YOL103W-A
5665,YOL103W-B,YOL103W-B
5666,YOL104C,NDJ1
5667,YOL105C,WSC3
5668,YOL106W,YOL106W
5669,YOL107W,YOL107W
5670,YOL108C,INO4
5671,YOL109W,ZEO1
5672,YOL110W,SHR5
5673,YOL111C,MDY2
5674,YOL112W,MSB4
5675,YOL113W,SKM1
5676,YOL114C,YOL114C
5677,YOL115W,PAP2
5678,YOL116W,MSN1
5679,YOL117W,RRI2
5680,YOL118C,YOL118C
5681,YOL119C,MCH4
5682,YOL120C,RPL18A
5683,YOL121C,RPS19A
5684,YOL122C,SMF1
5685,YOL123W,HRP1
5686,YOL124C,TRM11
5687,YOL125W,TRM13
5688,YOL126C,MDH2
5689,YOL127W,RPL25
5690,YOL128C,YGK3
5691,YOL129W,VPS68
5692,YOL130W,ALR1
5693,YOL131W,YOL131W
5694,YOL132W,GAS4
5695,YOL133W,HRT1
5696,YOL134C,YOL134C
5697,YOL135C,MED7
5698,YOL136C,PFK27
5699,YOL137W,BSC6
5700,YOL138C,RTC1
5701,YOL139C,CDC33
5702,YOL140W,ARG8
5703,YOL141W,PPM2
5704,YOL142W,RRP40
5705,YOL143C,RIB4
5706,YOL144W,NOP8
5707,YOL145C,CTR9
5708,YOL146W,PSF3
5709,YOL147C,PEX11
5710,YOL148C,SPT20
5711,YOL149W,DCP1
5712,YOL150C,YOL150C
5713,YOL151W,GRE2
5714,YOL152W,FRE7
5715,YOL153C,YOL153C
5716,YOL154W,ZPS1
5717,YOL155C,HPF1
5718,YOL155W-A,YOL155W-A
5719,YOL156W,HXT11
5720,YOL157C,IMA2
5721,YOL158C,ENB1
5722,YOL159C,YOL159C
5723,YOL159C-A,YOL159C-A
5724,YOL160W,YOL160W
5725,YOL161C,PAU20
5726,YOL162W,YOL162W
5727,YOL163W,YOL163W
5728,YOL164W,BDS1
5729,YOL164W-A,YOL164W-A
5730,YOL165C,AAD15
5731,YOL166C,YOL166C
5732,YOL166W-A,YOL166W-A
5733,YOR001W,RRP6
5734,YOR002W,ALG6
5735,YOR003W,YSP3
5736,YOR004W,UTP23
5737,YOR005C,DNL4
5738,YOR006C,TSR3
5739,YOR007C,SGT2
5740,YOR008C,SLG1
5741,YOR008C-A,YOR008C-A
5742,YOR008W-B,YOR008W-B
5743,YOR009W,TIR4
5744,YOR010C,TIR2
5745,YOR011W,AUS1
5746,YOR011W-A,YOR011W-A
5747,YOR012W,YOR012W
5748,YOR013W,IRC11
5749,YOR014W,RTS1
5750,YOR015W,YOR015W
5751,YOR016C,ERP4
5752,YOR017W,PET127
5753,YOR018W,ROD1
5754,YOR019W,YOR019W
5755,YOR020C,HSP10
5756,YOR020W-A,YOR020W-A
5757,YOR021C,SFM1
5758,YOR022C,YOR022C
5759,YOR023C,AHC1
5760,YOR024W,YOR024W
5761,YOR025W,HST3
5762,YOR026W,BUB3
5763,YOR027W,STI1
5764,YOR028C,CIN5
5765,YOR029W,YOR029W
5766,YOR030W,DFG16
5767,YOR031W,CRS5
5768,YOR032C,HMS1
5769,YOR032W-A,YOR032W-A
5770,YOR033C,EXO1
5771,YOR034C,AKR2
5772,YOR034C-A,YOR034C-A
5773,YOR035C,SHE4
5774,YOR036W,PEP12
5775,YOR037W,CYC2
5776,YOR038C,HIR2
5777,YOR039W,CKB2
5778,YOR040W,GLO4
5779,YOR041C,YOR041C
5780,YOR042W,CUE5
5781,YOR043W,WHI2
5782,YOR044W,IRC23
5783,YOR045W,TOM6
5784,YOR046C,DBP5
5785,YOR047C,STD1
5786,YOR048C,RAT1
5787,YOR049C,RSB1
5788,YOR050C,YOR050C
5789,YOR051C,ETT1
5790,YOR052C,TMC1
5791,YOR053W,YOR053W
5792,YOR054C,VHS3
5793,YOR055W,YOR055W
5794,YOR056C,NOB1
5795,YOR057W,SGT1
5796,YOR058C,ASE1
5797,YOR059C,LPL1
5798,YOR060C,SLD7
5799,YOR061W,CKA2
5800,YOR062C,YOR062C
5801,YOR063W,RPL3
5802,YOR064C,YNG1
5803,YOR065W,CYT1
5804,YOR066W,MSA1
5805,YOR067C,ALG8
5806,YOR068C,VAM10
5807,YOR069W,VPS5
5808,YOR070C,GYP1
5809,YOR071C,NRT1
5810,YOR072W,YOR072W
5811,YOR072W-A,YOR072W-A
5812,YOR072W-B,YOR072W-B
5813,YOR073W,SGO1
5814,YOR073W-A,YOR073W-A
5815,YOR074C,CDC21
5816,YOR075W,UFE1
5817,YOR076C,SKI7
5818,YOR077W,RTS2
5819,YOR078W,BUD21
5820,YOR079C,ATX2
5821,YOR080W,DIA2
5822,YOR081C,TGL5
5823,YOR082C,YOR082C
5824,YOR083W,WHI5
5825,YOR084W,LPX1
5826,YOR085W,OST3
5827,YOR086C,TCB1
5828,YOR087W,YVC1
5829,YOR089C,VPS21
5830,YOR090C,PTC5
5831,YOR091W,TMA46
5832,YOR092W,ECM3
5833,YOR093C,YOR093C
5834,YOR094W,ARF3
5835,YOR095C,RKI1
5836,YOR096W,RPS7A
5837,YOR097C,YOR097C
5838,YOR098C,NUP1
5839,YOR099W,KTR1
5840,YOR100C,CRC1
5841,YOR101W,RAS1
5842,YOR102W,YOR102W
5843,YOR103C,OST2
5844,YOR104W,PIN2
5845,YOR105W,YOR105W
5846,YOR106W,VAM3
5847,YOR107W,RGS2
5848,YOR108C-A,YOR108C-A
5849,YOR108W,LEU9
5850,YOR109W,INP53
5851,YOR110W,TFC7
5852,YOR111W,YOR111W
5853,YOR112W,CEX1
5854,YOR113W,AZF1
5855,YOR114W,YOR114W
5856,YOR115C,TRS33
5857,YOR116C,RPO31
5858,YOR117W,RPT5
5859,YOR118W,RTC5
5860,YOR119C,RIO1
5861,YOR120W,GCY1
5862,YOR121C,YOR121C
5863,YOR122C,PFY1
5864,YOR123C,LEO1
5865,YOR124C,UBP2
5866,YOR125C,CAT5
5867,YOR126C,IAH1
5868,YOR127W,RGA1
5869,YOR128C,ADE2
5870,YOR129C,AFI1
5871,YOR130C,ORT1
5872,YOR131C,YOR131C
5873,YOR132W,VPS17
5874,YOR133W,EFT1
5875,YOR134W,BAG7
5876,YOR135C,IRC14
5877,YOR136W,IDH2
5878,YOR137C,SIA1
5879,YOR138C,RUP1
5880,YOR139C,YOR139C
5881,YOR140W,SFL1
5882,YOR141C,ARP8
5883,YOR142W,LSC1
5884,YOR142W-A,YOR142W-A
5885,YOR142W-B,YOR142W-B
5886,YOR143C,THI80
5887,YOR144C,ELG1
5888,YOR145C,PNO1
5889,YOR146W,YOR146W
5890,YOR147W,MDM32
5891,YOR148C,SPP2
5892,YOR149C,SMP3
5893,YOR150W,MRPL23
5894,YOR151C,RPB2
5895,YOR152C,YOR152C
5896,YOR153W,PDR5
5897,YOR154W,SLP1
5898,YOR155C,ISN1
5899,YOR156C,NFI1
5900,YOR157C,PUP1
5901,YOR158W,PET123
5902,YOR159C,SME1
5903,YOR160W,MTR10
5904,YOR161C,PNS1
5905,YOR161C-C,YOR161C-C
5906,YOR161W-A,YOR161W-A
5907,YOR161W-B,YOR161W-B
5908,YOR162C,YRR1
5909,YOR163W,DDP1
5910,YOR164C,GET4
5911,YOR165W,SEY1
5912,YOR166C,SWT1
5913,YOR167C,RPS28A
5914,YOR168W,GLN4
5915,YOR169C,YOR169C
5916,YOR170W,YOR170W
5917,YOR171C,LCB4
5918,YOR172W,YRM1
5919,YOR173W,DCS2
5920,YOR174W,MED4
5921,YOR175C,ALE1
5922,YOR176W,HEM15
5923,YOR177C,MPC54
5924,YOR178C,GAC1
5925,YOR179C,SYC1
5926,YOR180C,DCI1
5927,YOR181W,LAS17
5928,YOR182C,RPS30B
5929,YOR183W,FYV12
5930,YOR184W,SER1
5931,YOR185C,GSP2
5932,YOR186C-A,YOR186C-A
5933,YOR186W,YOR186W
5934,YOR187W,TUF1
5935,YOR188W,MSB1
5936,YOR189W,IES4
5937,YOR190W,SPR1
5938,YOR191W,ULS1
5939,YOR192C,THI72
5940,YOR192C-A,YOR192C-A
5941,YOR192C-B,YOR192C-B
5942,YOR192C-C,YOR192C-C
5943,YOR193W,PEX27
5944,YOR194C,TOA1
5945,YOR195W,SLK19
5946,YOR196C,LIP5
5947,YOR197W,MCA1
5948,YOR198C,BFR1
